watershed,month,year,baseline,max_eff,habitat_type,proportion_change
Lower-mid Sacramento River,6,1991,75.67083748609502,399.21027190788567,juvenile rearing,4.2756158801763355
Lower Sacramento River,6,1991,14.320709093807013,41.61404516321844,juvenile rearing,1.9058648486347947
Upper Sacramento River,7,1991,55.77202331524694,1559.2174246898562,juvenile rearing,26.956981511617453
Upper-mid Sacramento River,7,1991,123.87494970341466,474.99543544951797,juvenile rearing,2.8344753042222592
Lower-mid Sacramento River,7,1991,75.46961365385117,399.00478750058176,juvenile rearing,4.28695945537308
Lower Sacramento River,7,1991,12.303690086925075,36.61252487100129,juvenile rearing,1.9757352966740287
Upper Sacramento River,8,1991,66.4798143418118,2150.9769454545453,juvenile rearing,31.35533923718722
Upper-mid Sacramento River,8,1991,107.27591002147103,634.9737515151515,juvenile rearing,4.919071219140093
Lower-mid Sacramento River,8,1991,78.15310036409552,500.26400000000007,juvenile rearing,5.401076830853756
Lower Sacramento River,8,1991,11.02716091395205,49.65835195137472,juvenile rearing,3.5032762593084845
Upper Sacramento River,9,1991,73.89703037054096,2150.9769454545453,juvenile rearing,28.107758927103408
Upper-mid Sacramento River,9,1991,126.99870617633242,634.9737515151515,juvenile rearing,3.999844255369948
Lower-mid Sacramento River,9,1991,71.64262638849439,431.68225335141904,juvenile rearing,5.025494529060789
Lower Sacramento River,9,1991,14.32378772471043,55.170706004381515,juvenile rearing,2.8516841400270647
Upper Sacramento River,10,1991,69.94362039348437,1472.5784847295984,juvenile rearing,20.05379270397014
Upper-mid Sacramento River,10,1991,125.46420357954788,297.82444120941335,juvenile rearing,1.3737801915793788
Lower-mid Sacramento River,10,1991,85.35995261902764,254.73146680535496,juvenile rearing,1.9842034700072293
Lower Sacramento River,10,1991,14.776732670050839,34.55733078540716,juvenile rearing,1.338631384693533
Upper Sacramento River,11,1991,67.34856153674977,1472.5784847295984,juvenile rearing,20.865032468823607
Upper-mid Sacramento River,11,1991,121.0433746697639,322.1974090783204,juvenile rearing,1.6618343214352223
Lower-mid Sacramento River,11,1991,104.26409732628073,270.14139651681813,juvenile rearing,1.5909340170226216
Lower Sacramento River,11,1991,15.336737764300185,34.63272881659202,juvenile rearing,1.2581548533227014
Upper Sacramento River,12,1991,67.86884386189257,1472.5784847295984,juvenile rearing,20.697415204628687
Upper-mid Sacramento River,12,1991,101.81850246355292,316.92759383142294,juvenile rearing,2.112671922717295
Lower-mid Sacramento River,12,1991,66.96510047683492,205.6380112690287,juvenile rearing,2.070823605202602
Lower Sacramento River,12,1991,14.009347784493455,27.97433388579476,juvenile rearing,0.996833422663598
Upper Sacramento River,1,1992,67.95758070791928,704.947039135935,juvenile rearing,9.37333924769611
Upper-mid Sacramento River,1,1992,121.31636351947054,125.02392689402899,juvenile rearing,0.030561115310412394
Lower-mid Sacramento River,1,1992,50.018446649039824,65.02653136804676,juvenile rearing,0.30005099567191457
Lower Sacramento River,1,1992,9.60164089609486,5.437770217020149,juvenile rearing,-0.4336624045967209
Upper Sacramento River,2,1992,67.89102807339924,704.947039135935,juvenile rearing,9.383508088488416
Upper-mid Sacramento River,2,1992,45.337180820727326,102.71954986793385,juvenile rearing,1.2656801329158156
Lower-mid Sacramento River,2,1992,19.89919529797523,53.60324959084445,juvenile rearing,1.6937395602272747
Lower Sacramento River,2,1992,2.917802863567963,3.733385421549021,juvenile rearing,0.2795194179032861
Upper Sacramento River,3,1992,69.13334391777332,704.947039135935,juvenile rearing,9.196918002033776
Upper-mid Sacramento River,3,1992,61.29778674160478,136.87360792671564,juvenile rearing,1.2329290371232133
Lower-mid Sacramento River,3,1992,23.70111313271577,59.637771151243435,juvenile rearing,1.5162434699711465
Lower Sacramento River,3,1992,4.363272510312309,4.633819705623539,juvenile rearing,0.062005569139174634
Upper Sacramento River,4,1992,72.72718618185544,704.947039135935,juvenile rearing,8.693033322823794
Upper-mid Sacramento River,4,1992,117.8154994119398,115.14233013514892,juvenile rearing,-0.02268945334131449
Lower-mid Sacramento River,4,1992,39.41831495564138,62.097298744097145,juvenile rearing,0.5753412801632214
Lower Sacramento River,4,1992,6.413986900654682,7.303257651891909,juvenile rearing,0.13864555151281305
Upper Sacramento River,5,1992,40.164580367480085,1559.2174246898562,juvenile rearing,37.820707459757315
Upper-mid Sacramento River,5,1992,60.230891888934075,418.95962110489376,juvenile rearing,5.955892698342512
Lower-mid Sacramento River,5,1992,59.35549093846406,426.12808719728895,juvenile rearing,6.179253013660876
Lower Sacramento River,5,1992,10.24055053439108,44.583418969967795,juvenile rearing,3.353615444818349
Upper Sacramento River,6,1992,40.2000080734026,1559.2174246898562,juvenile rearing,37.78649531221055
Upper-mid Sacramento River,6,1992,63.93402582682507,500.5864936914083,juvenile rearing,6.82973521872879
Lower-mid Sacramento River,6,1992,59.09488946618924,397.3023201084573,juvenile rearing,5.7231248538974135
Lower Sacramento River,6,1992,8.736465465010152,34.72486105329732,juvenile rearing,2.9747036364272934
Upper Sacramento River,7,1992,41.98910722248955,1559.2174246898562,juvenile rearing,36.133855131235855
Upper-mid Sacramento River,7,1992,63.36742473743253,519.4225517882311,juvenile rearing,7.196996389556554
Lower-mid Sacramento River,7,1992,59.73541850077788,445.2624456548411,juvenile rearing,6.453910206539238
Lower Sacramento River,7,1992,10.968663199260966,49.53883263485952,juvenile rearing,3.516396550328693
Upper Sacramento River,8,1992,58.02806601000036,2150.9769454545453,juvenile rearing,36.067872382371895
Upper-mid Sacramento River,8,1992,113.12729037893098,634.9737515151515,juvenile rearing,4.612913996156405
Lower-mid Sacramento River,8,1992,69.67279999309775,500.26400000000007,juvenile rearing,6.180190835585186
Lower Sacramento River,8,1992,14.322649289642037,85.42489696969697,juvenile rearing,4.96432232907324
Upper Sacramento River,9,1992,74.72096956827929,2150.9769454545453,juvenile rearing,27.786791149558145
Upper-mid Sacramento River,9,1992,110.01367926148977,634.9737515151515,juvenile rearing,4.771770890471652
Lower-mid Sacramento River,9,1992,60.118103905621204,408.14654169399256,juvenile rearing,5.789078749634847
Lower Sacramento River,9,1992,14.005495391083105,52.07861811080769,juvenile rearing,2.7184417013884876
Upper Sacramento River,10,1992,66.53236145888975,1472.5784847295984,juvenile rearing,21.133266465214863
Upper-mid Sacramento River,10,1992,116.98166328309806,305.1656965916143,juvenile rearing,1.6086626572671219
Lower-mid Sacramento River,10,1992,68.52368705404689,250.99381466135645,juvenile rearing,2.6628766701270665
Lower Sacramento River,10,1992,14.196332405308963,34.63272881659202,juvenile rearing,1.439554655936382
Upper Sacramento River,11,1992,74.75071193240798,1472.5784847295984,juvenile rearing,18.69985899346553
Upper-mid Sacramento River,11,1992,105.35403227682212,325.91697847196883,juvenile rearing,2.0935406213557006
Lower-mid Sacramento River,11,1992,76.56399776391024,247.6690411172456,juvenile rearing,2.2347976640528646
Lower Sacramento River,11,1992,15.837285716476664,36.35413795873983,juvenile rearing,1.2954778116377612
Upper Sacramento River,12,1992,67.73573859285248,1472.5784847295984,juvenile rearing,20.74005208064544
Upper-mid Sacramento River,12,1992,61.53839665939344,175.92413456201157,juvenile rearing,1.8587702005908189
Lower-mid Sacramento River,12,1992,40.811807540487,122.07600055476847,juvenile rearing,1.9911931843171615
Lower Sacramento River,12,1992,6.416186592724233,12.68351943837061,juvenile rearing,0.9768002777153252
Upper Sacramento River,1,1993,68.29034388051947,175.8222805310405,juvenile rearing,1.5746287182073426
Upper-mid Sacramento River,1,1993,47.392540362786605,73.77004917494708,juvenile rearing,0.5565751194226448
Lower-mid Sacramento River,1,1993,16.889866057086486,25.10857561804288,juvenile rearing,0.48660596437992876
Lower Sacramento River,1,1993,1.4382071003031733,3.2580379569372098,juvenile rearing,1.265346872679475
Upper Sacramento River,2,1993,69.2442649753067,175.8222805310405,juvenile rearing,1.5391601830670123
Upper-mid Sacramento River,2,1993,40.28734791372896,71.60110424947864,juvenile rearing,0.7772603052155416
Lower-mid Sacramento River,2,1993,18.820413646501606,25.19929102873861,juvenile rearing,0.3389339629855972
Lower Sacramento River,2,1993,1.538875829023133,2.657141641069082,juvenile rearing,0.7266770917805733
Upper Sacramento River,3,1993,29.495389995799655,175.8222805310405,juvenile rearing,4.961008840909674
Upper-mid Sacramento River,3,1993,35.462122267738906,81.35292811121667,juvenile rearing,1.2940795110062036
Lower-mid Sacramento River,3,1993,19.16132733064827,38.668054621131,juvenile rearing,1.0180258890145881
Lower Sacramento River,3,1993,1.3979893207531566,2.0109887866353064,juvenile rearing,0.4384865154419783
Upper Sacramento River,4,1993,67.43181003266297,175.8222805310405,juvenile rearing,1.607408587221295
Upper-mid Sacramento River,4,1993,45.57370519897685,98.75347190712017,juvenile rearing,1.1668958333749266
Lower-mid Sacramento River,4,1993,20.19035341072738,33.15058643816175,juvenile rearing,0.6419022373599684
Lower Sacramento River,4,1993,1.3517884308957795,1.2820339208057931,juvenile rearing,-0.05160164748840367
Upper Sacramento River,5,1993,39.49201129438427,823.5623040742734,juvenile rearing,19.853896195238434
Upper-mid Sacramento River,5,1993,45.500250423122964,130.35854583089747,juvenile rearing,1.8650072168536904
Lower-mid Sacramento River,5,1993,24.786853044100052,84.89202172088972,juvenile rearing,2.4248809871044252
Lower Sacramento River,5,1993,2.5762955015654825,6.264357751379966,juvenile rearing,1.4315369675464003
Upper Sacramento River,6,1993,41.19104847201632,823.5623040742734,juvenile rearing,18.993720350036035
Upper-mid Sacramento River,6,1993,55.003839544625244,135.9032951800523,juvenile rearing,1.4707965172102653
Lower-mid Sacramento River,6,1993,25.175543453947853,79.19171032512924,juvenile rearing,2.145580967099677
Lower Sacramento River,6,1993,2.5003727475703728,7.0775637176624615,juvenile rearing,1.8306034468419847
Upper Sacramento River,7,1993,30.979033867207047,823.5623040742734,juvenile rearing,25.58450575329458
Upper-mid Sacramento River,7,1993,64.1081505525891,176.31393648943666,juvenile rearing,1.7502577280684941
Lower-mid Sacramento River,7,1993,42.22202577847661,179.09725413880403,juvenile rearing,3.2417968071560854
Lower Sacramento River,7,1993,4.3444941810077005,11.928968245610585,juvenile rearing,1.7457668830030921
Upper Sacramento River,8,1993,38.72090135113765,2150.9769454545453,juvenile rearing,54.55079738326773
Upper-mid Sacramento River,8,1993,74.40408136895081,634.9737515151515,juvenile rearing,7.534125276898172
Lower-mid Sacramento River,8,1993,44.852081791149025,389.1854735118357,juvenile rearing,7.677088285980884
Lower Sacramento River,8,1993,5.10448207058659,30.094504619958762,juvenile rearing,4.895701895667624
Upper Sacramento River,9,1993,40.42120898491941,2150.9769454545453,juvenile rearing,52.21406755193901
Upper-mid Sacramento River,9,1993,62.5462108652354,634.9737515151515,juvenile rearing,9.152073846380427
Lower-mid Sacramento River,9,1993,33.920121221823976,360.8738655607853,juvenile rearing,9.638932072229785
Lower Sacramento River,9,1993,3.5042255232644672,15.758248113431497,juvenile rearing,3.4969274976204794
Upper Sacramento River,10,1993,67.57754238962617,1472.5784847295984,juvenile rearing,20.790944634228868
Upper-mid Sacramento River,10,1993,111.05460849065342,355.7026354621365,juvenile rearing,2.2029524960422795
Lower-mid Sacramento River,10,1993,54.684634757725924,202.7758160555259,juvenile rearing,2.7080949146666367
Lower Sacramento River,10,1993,7.978870348127279,21.954512198548436,juvenile rearing,1.751581519770074
Upper Sacramento River,11,1993,42.42599931590095,1472.5784847295984,juvenile rearing,33.70934116990114
Upper-mid Sacramento River,11,1993,63.52894403221898,349.7061741225831,juvenile rearing,4.504674750224529
Lower-mid Sacramento River,11,1993,41.19633193471939,229.34397534475775,juvenile rearing,4.567096985920524
Lower Sacramento River,11,1993,5.227029942741031,25.82952344128962,juvenile rearing,3.9415296495785395
Upper Sacramento River,12,1993,65.70637585397242,1472.5784847295984,juvenile rearing,21.411500643442817
Upper-mid Sacramento River,12,1993,114.41037916691236,209.89383208598926,juvenile rearing,0.8345698494694862
Lower-mid Sacramento River,12,1993,45.40229503221054,133.39503768160367,juvenile rearing,1.9380681656503689
Lower Sacramento River,12,1993,5.535586104071192,12.316615791244912,juvenile rearing,1.2249885666463676
Upper Sacramento River,1,1994,67.35860699723892,704.947039135935,juvenile rearing,9.465582210820235
Upper-mid Sacramento River,1,1994,124.52704076445765,117.07057071736445,juvenile rearing,-0.059878320413933914
Lower-mid Sacramento River,1,1994,47.96313860492031,62.69140421739101,juvenile rearing,0.30707468361880297
Lower Sacramento River,1,1994,7.28859052673454,7.2994350289164025,juvenile rearing,0.0014878737037133884
Upper Sacramento River,2,1994,67.22550172819885,704.947039135935,juvenile rearing,9.486303872987433
Upper-mid Sacramento River,2,1994,64.14573555616057,135.36023299108885,juvenile rearing,1.1101984694302693
Lower-mid Sacramento River,2,1994,24.004543602581236,57.63963541680145,juvenile rearing,1.4011968888508004
Lower Sacramento River,2,1994,2.148498684482086,3.5439303178842434,juvenile rearing,0.6494915000325159
Upper Sacramento River,3,1994,69.00023864873323,704.947039135935,juvenile rearing,9.216588419710881
Upper-mid Sacramento River,3,1994,98.14923876206959,112.98863599917541,juvenile rearing,0.15119217860750858
Lower-mid Sacramento River,3,1994,48.24262521324535,62.04606770635473,juvenile rearing,0.2861254426369722
Lower Sacramento River,3,1994,8.800027056044849,6.805292906780383,juvenile rearing,-0.22667363822413
Upper Sacramento River,4,1994,73.23742304650908,704.947039135935,juvenile rearing,8.625503053107996
Upper-mid Sacramento River,4,1994,116.91483196889125,119.6502092906183,juvenile rearing,0.02339632427864146
Lower-mid Sacramento River,4,1994,59.57445049317738,65.1246399308118,juvenile rearing,0.09316392164238321
Lower Sacramento River,4,1994,9.204982369939067,6.727297724455799,juvenile rearing,-0.269167777395718
Upper Sacramento River,5,1994,68.03755729765254,1559.2174246898562,juvenile rearing,21.917010642644765
Upper-mid Sacramento River,5,1994,110.98461561031867,338.1226328758308,juvenile rearing,2.04657209484802
Lower-mid Sacramento River,5,1994,69.04940496664418,293.78035511357393,juvenile rearing,3.2546399242034156
Lower Sacramento River,5,1994,12.184342052617852,35.02011145000731,juvenile rearing,1.8741897838039692
Upper Sacramento River,6,1994,39.425589850665915,1559.2174246898562,juvenile rearing,38.54836010306439
Upper-mid Sacramento River,6,1994,61.03452548631194,553.3382858185785,juvenile rearing,8.065988166692215
Lower-mid Sacramento River,6,1994,59.32783919351389,405.28918562395825,juvenile rearing,5.831349179969243
Lower Sacramento River,6,1994,8.798030197289583,41.598051010227834,juvenile rearing,3.728109596968988
Upper Sacramento River,7,1994,40.846011360811325,1559.2174246898562,juvenile rearing,37.173064461951554
Upper-mid Sacramento River,7,1994,63.8942643468677,577.5707111591671,juvenile rearing,8.039476658243762
Lower-mid Sacramento River,7,1994,53.27745717342887,421.3717156851101,juvenile rearing,6.909005760418711
Lower Sacramento River,7,1994,9.574965285660024,44.05315349428718,juvenile rearing,3.6008682204063467
Upper Sacramento River,8,1994,42.36184602530954,2150.9769454545453,juvenile rearing,49.77627977235508
Upper-mid Sacramento River,8,1994,74.62015973087482,634.9737515151515,juvenile rearing,7.509412922797926
Lower-mid Sacramento River,8,1994,47.050494459679975,500.26400000000007,juvenile rearing,9.63249187378259
Lower Sacramento River,8,1994,9.702608766731247,85.42489696969697,juvenile rearing,7.804322530514248
Upper Sacramento River,9,1994,74.78544919738273,2150.9769454545453,juvenile rearing,27.76197132650001
Upper-mid Sacramento River,9,1994,127.51020704192726,634.9737515151515,juvenile rearing,3.979787628345413
Lower-mid Sacramento River,9,1994,55.123311691817285,315.04693100142634,juvenile rearing,4.715312112646402
Lower Sacramento River,9,1994,10.614770894502268,36.12359591964141,juvenile rearing,2.4031441920570313
Upper Sacramento River,10,1994,73.2888134509938,1472.5784847295984,juvenile rearing,19.09281383323624
Upper-mid Sacramento River,10,1994,119.25312164018196,298.3138582348935,juvenile rearing,1.5015182339208264
Lower-mid Sacramento River,10,1994,80.51724745553794,250.17839835556066,juvenile rearing,2.107140473147825
Lower Sacramento River,10,1994,14.319295408384914,34.92060611939376,juvenile rearing,1.4387098054381495
Upper Sacramento River,11,1994,74.7613828569427,1472.5784847295984,juvenile rearing,18.69704717136392
Upper-mid Sacramento River,11,1994,109.44251763731826,361.32431796796794,juvenile rearing,2.3014985927622864
Lower-mid Sacramento River,11,1994,74.03837023493675,226.94525513659397,juvenile rearing,2.065238394854679
Lower Sacramento River,11,1994,14.165546096274793,34.66060832004868,juvenile rearing,1.4468247171327624
Upper Sacramento River,12,1994,67.84665965038589,1472.5784847295984,juvenile rearing,20.704509732944867
Upper-mid Sacramento River,12,1994,101.53988244466224,185.44325520912156,juvenile rearing,0.8263095322193763
Lower-mid Sacramento River,12,1994,38.87135059914569,120.91094793708592,juvenile rearing,2.1105414675183236
Lower Sacramento River,12,1994,5.3654657402071715,12.549206231916536,juvenile rearing,1.3388847938915338
Upper Sacramento River,1,1995,16.248201612887645,175.8222805310405,juvenile rearing,9.82103021121937
Upper-mid Sacramento River,1,1995,18.137515274019453,32.38387163818046,juvenile rearing,0.7854635074831765
Lower-mid Sacramento River,1,1995,13.556630556694694,42.28824235903326,juvenile rearing,2.119377059231727
Lower Sacramento River,1,1995,0.7715465486159192,2.8138803408432826,juvenile rearing,2.647064906052804
Upper Sacramento River,2,1995,53.03952364264024,175.8222805310405,juvenile rearing,2.314929480054589
Upper-mid Sacramento River,2,1995,40.77818314073823,74.1391441823827,juvenile rearing,0.8181080781972405
Lower-mid Sacramento River,2,1995,18.33304954325991,26.819750816300807,juvenile rearing,0.4629181442517296
Lower Sacramento River,2,1995,1.5284639995378384,1.583699003963768,juvenile rearing,0.03613758939865836
Upper Sacramento River,3,1995,9.25888389426537,175.8222805310405,juvenile rearing,17.98957612374194
Upper-mid Sacramento River,3,1995,13.905544317755282,22.88177088845416,juvenile rearing,0.6455142183278356
Lower-mid Sacramento River,3,1995,12.603612560314529,59.943140623513564,juvenile rearing,3.756028506640929
Lower Sacramento River,3,1995,0.7286402103485972,2.62725780023667,juvenile rearing,2.6056997169834113
Upper Sacramento River,4,1995,58.20893254699651,175.8222805310405,juvenile rearing,2.020537790983983
Upper-mid Sacramento River,4,1995,40.118559930950475,98.22931762877603,juvenile rearing,1.4484756630806817
Lower-mid Sacramento River,4,1995,18.742805715181806,32.27423561426412,juvenile rearing,0.7219532712822051
Lower Sacramento River,4,1995,1.2927712351914338,2.7612216419285134,juvenile rearing,1.1358934719178149
Upper Sacramento River,5,1995,27.028494286253554,823.5623040742734,juvenile rearing,29.470151069167386
Upper-mid Sacramento River,5,1995,44.471922089478646,128.99127993467778,juvenile rearing,1.9005105665355324
Lower-mid Sacramento River,5,1995,19.18827382885146,64.90261903192048,juvenile rearing,2.382410508147585
Lower Sacramento River,5,1995,1.030099281414495,2.6493531205633025,juvenile rearing,1.571939587148636
Upper Sacramento River,6,1995,54.50625524731968,823.5623040742734,juvenile rearing,14.109500741472633
Upper-mid Sacramento River,6,1995,61.59998248985421,136.4940875051403,juvenile rearing,1.2158137387071737
Lower-mid Sacramento River,6,1995,30.44526030574162,82.41418502748114,juvenile rearing,1.706962732453261
Lower Sacramento River,6,1995,1.4781999864160025,3.194643572378284,juvenile rearing,1.161171425879875
Upper Sacramento River,7,1995,29.913991736175564,823.5623040742734,juvenile rearing,26.53100660512397
Upper-mid Sacramento River,7,1995,62.63380668255607,184.82872437854584,juvenile rearing,1.9509418981238749
Lower-mid Sacramento River,7,1995,36.395999870655054,136.70363330005307,juvenile rearing,2.756007082807825
Lower Sacramento River,7,1995,4.568749117806772,12.339459495239447,juvenile rearing,1.700839809116725
Upper Sacramento River,8,1995,28.656721753947735,2150.9769454545453,juvenile rearing,74.06011901581967
Upper-mid Sacramento River,8,1995,62.572375687971366,634.9737515151515,juvenile rearing,9.147828726874057
Lower-mid Sacramento River,8,1995,35.857820485834424,500.26400000000007,juvenile rearing,12.951322005129358
Lower Sacramento River,8,1995,5.254863014202225,42.4457411187304,juvenile rearing,7.077421048657797
Upper Sacramento River,9,1995,39.35289236502142,2150.9769454545453,juvenile rearing,53.65867478057161
Upper-mid Sacramento River,9,1995,58.31808383497164,634.9737515151515,juvenile rearing,9.888110681276817
Lower-mid Sacramento River,9,1995,26.51236882815851,307.0660643094887,juvenile rearing,10.581992778531243
Lower Sacramento River,9,1995,3.7150335921601694,23.483238401865233,juvenile rearing,5.32113756694472
Upper Sacramento River,10,1995,57.50426045497258,1472.5784847295984,juvenile rearing,24.608163170495303
Upper-mid Sacramento River,10,1995,59.6224264509194,300.3694097419097,juvenile rearing,4.037859537453929
Lower-mid Sacramento River,10,1995,44.819145759208176,234.4089392803557,juvenile rearing,4.230107252372073
Lower Sacramento River,10,1995,5.195698783859138,22.251741610918,juvenile rearing,3.282723563583949
Upper Sacramento River,11,1995,56.815611492707774,1472.5784847295984,juvenile rearing,24.918553827738037
Upper-mid Sacramento River,11,1995,65.93809402019151,318.673606494864,juvenile rearing,3.832921109264699
Lower-mid Sacramento River,11,1995,61.23843134932121,305.7281881470959,juvenile rearing,3.9924235714519933
Lower Sacramento River,11,1995,6.4315437021727675,24.1349754590148,juvenile rearing,2.752594490007319
Upper Sacramento River,12,1995,71.70459341403085,1472.5784847295984,juvenile rearing,19.536738507486614
Upper-mid Sacramento River,12,1995,56.28480512923765,156.64494527127974,juvenile rearing,1.7830769763100613
Lower-mid Sacramento River,12,1995,26.532344828267703,90.89759959796544,juvenile rearing,2.4259165628332497
Lower Sacramento River,12,1995,3.576084556655122,8.825273049799321,juvenile rearing,1.467859165515373
Upper Sacramento River,1,1996,70.02823718811669,175.8222805310405,juvenile rearing,1.5107340637281716
Upper-mid Sacramento River,1,1996,40.46326339634911,86.51815077248506,juvenile rearing,1.138190138670114
Lower-mid Sacramento River,1,1996,20.604414204222454,32.2387573449748,juvenile rearing,0.5646529440457533
Lower Sacramento River,1,1996,1.366660378604041,0.9212235774058614,juvenile rearing,-0.3259308663452772
Upper Sacramento River,2,1996,18.75055472539063,175.8222805310405,juvenile rearing,8.376910875759576
Upper-mid Sacramento River,2,1996,29.904437904704533,73.49407231167062,juvenile rearing,1.457630955842464
Lower-mid Sacramento River,2,1996,15.174390002068883,46.63175600955984,juvenile rearing,2.0730563800720847
Lower Sacramento River,2,1996,0.8489197453836124,2.4141411665036423,juvenile rearing,1.8437802037608786
Upper Sacramento River,3,1996,39.35916840694757,175.8222805310405,juvenile rearing,3.4671238658590373
Upper-mid Sacramento River,3,1996,39.47714726222175,92.65835713863761,juvenile rearing,1.347139131487052
Lower-mid Sacramento River,3,1996,18.060356148938173,32.655554004751835,juvenile rearing,0.8081345536849649
Lower Sacramento River,3,1996,1.1166680484600773,3.2014115812480464,juvenile rearing,1.8669321967821146
Upper Sacramento River,4,1996,75.4114757741637,175.8222805310405,juvenile rearing,1.3315056326119261
Upper-mid Sacramento River,4,1996,64.38682563537392,99.43716451299254,juvenile rearing,0.5443712829719325
Lower-mid Sacramento River,4,1996,24.236036584065882,34.719434539264824,juvenile rearing,0.4325541397346838
Lower Sacramento River,4,1996,1.7630805791608801,2.3326754934373133,juvenile rearing,0.32306799871139524
Upper Sacramento River,5,1996,27.55722957205715,823.5623040742734,juvenile rearing,28.885526116506288
Upper-mid Sacramento River,5,1996,40.195905360876175,126.90366839284076,juvenile rearing,2.157129246213216
Lower-mid Sacramento River,5,1996,22.663427546987545,84.29871331815885,juvenile rearing,2.719592420139642
Lower Sacramento River,5,1996,1.4537055349368857,3.3993149389232764,juvenile rearing,1.3383793053184334
Upper Sacramento River,6,1996,58.08035329519171,823.5623040742734,juvenile rearing,13.179705482997699
Upper-mid Sacramento River,6,1996,122.80340506227567,175.93069550837362,juvenile rearing,0.4326206624250867
Lower-mid Sacramento River,6,1996,57.63459815050298,118.44165693916976,juvenile rearing,1.0550443785498331
Lower Sacramento River,6,1996,5.438724020379916,10.69691807869801,juvenile rearing,0.9668065595192287
Upper Sacramento River,7,1996,33.95519685851283,823.5623040742734,juvenile rearing,23.25438166375407
Upper-mid Sacramento River,7,1996,61.95296388331523,186.76063542878038,juvenile rearing,2.0145552968302387
Lower-mid Sacramento River,7,1996,37.1571283720352,131.23465888295135,juvenile rearing,2.5318837766192868
Lower Sacramento River,7,1996,3.7674964833985887,10.666426821039193,juvenile rearing,1.8311710091942033
Upper Sacramento River,8,1996,56.80516682516007,2150.9769454545453,juvenile rearing,36.8658679425238
Upper-mid Sacramento River,8,1996,120.48037612543953,634.9737515151515,juvenile rearing,4.270350009980391
Lower-mid Sacramento River,8,1996,53.36940119697308,440.81727760357074,juvenile rearing,7.259738121786765
Lower Sacramento River,8,1996,5.9127301648514745,36.50293284268884,juvenile rearing,5.173617233487566
Upper Sacramento River,9,1996,57.13445005659351,2150.9769454545453,juvenile rearing,36.647635416529496
Upper-mid Sacramento River,9,1996,60.60400188039521,634.9737515151515,juvenile rearing,9.47742280729747
Lower-mid Sacramento River,9,1996,33.74436839686558,253.995532464069,juvenile rearing,6.527049535402236
Lower Sacramento River,9,1996,3.488338955718249,13.449671668938047,juvenile rearing,2.85560917091807
Upper Sacramento River,10,1996,56.63271459562701,1472.5784847295984,juvenile rearing,25.002258504544756
Upper-mid Sacramento River,10,1996,60.89227261008615,354.1410569882945,juvenile rearing,4.815862043053963
Lower-mid Sacramento River,10,1996,60.77352908319117,290.1367109701323,juvenile rearing,3.774063895038452
Lower Sacramento River,10,1996,9.289571863199932,29.806510805724518,juvenile rearing,2.2085989800887575
Upper Sacramento River,11,1996,57.92375151619711,1472.5784847295984,juvenile rearing,24.42270564636726
Upper-mid Sacramento River,11,1996,62.04370052616396,278.05363809910176,juvenile rearing,3.4815772711984834
Lower-mid Sacramento River,11,1996,46.181699130805896,218.26572961157282,juvenile rearing,3.726238612255321
Lower Sacramento River,11,1996,5.38977186072689,15.58602046420514,juvenile rearing,1.8917774011501731
Upper Sacramento River,12,1996,19.919559069521014,1472.5784847295984,juvenile rearing,72.92625908988094
Upper-mid Sacramento River,12,1996,34.7174701420306,132.25292115097528,juvenile rearing,2.8094054840379536
Lower-mid Sacramento River,12,1996,17.078914656860924,331.221374440971,juvenile rearing,18.393584492672257
Lower Sacramento River,12,1996,1.294260899784871,6.884526107872024,juvenile rearing,4.319272264978687
Upper Sacramento River,1,1997,18.21421484834202,175.8222805310405,juvenile rearing,8.653025507549946
Upper-mid Sacramento River,1,1997,18.209139777866653,54.65350898834518,juvenile rearing,2.001432777993002
Lower-mid Sacramento River,1,1997,14.038329757300982,41.04774612072384,juvenile rearing,1.923976486545769
Lower Sacramento River,1,1997,0.9224260971961323,2.5629145634922166,juvenile rearing,1.7784497547094797
Upper Sacramento River,2,1997,73.2647665351787,175.8222805310405,juvenile rearing,1.399820389062701
Upper-mid Sacramento River,2,1997,50.708712479998226,99.09184998554487,juvenile rearing,0.9541385521202319
Lower-mid Sacramento River,2,1997,20.23143381509365,31.063516363944963,juvenile rearing,0.5354085453286087
Lower Sacramento River,2,1997,1.2934695154696074,4.315241706832059,juvenile rearing,2.33617580872431
Upper Sacramento River,3,1997,73.62991343587287,175.8222805310405,juvenile rearing,1.3879191530514416
Upper-mid Sacramento River,3,1997,64.59347427469967,99.39637849542407,juvenile rearing,0.5387990754718731
Lower-mid Sacramento River,3,1997,35.380635910814185,40.69047712894826,juvenile rearing,0.1500776083143013
Lower Sacramento River,3,1997,2.3245594024814324,2.6207612192369334,juvenile rearing,0.12742277802808993
Upper Sacramento River,4,1997,74.73708947555515,175.8222805310405,juvenile rearing,1.3525438542605819
Upper-mid Sacramento River,4,1997,92.4386809808609,98.4334189192314,juvenile rearing,0.06485096795800986
Lower-mid Sacramento River,4,1997,36.93443718436259,44.143303794229404,juvenile rearing,0.19518008556304545
Lower Sacramento River,4,1997,4.496954420307955,3.114844278524197,juvenile rearing,-0.307343595821705
Upper Sacramento River,5,1997,54.61468629286484,823.5623040742734,juvenile rearing,14.079502602249097
